City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,kholmsk,47.0511,142.0569,288.93,95,31,2.24,RU,1689871256
368,susuman,62.7833,148.1667,289.81,76,48,3.24,RU,1689871256
369,saudarkrokur,65.7461,-19.6394,283.82,75,60,2.56,IS,1689871256
370,namibe,-15.1961,12.1522,291.63,82,7,4.39,AO,1689871256
371,qina,26.1642,32.7267,312.97,11,0,3.6,EG,1689871256
372,taroa,8.7058,171.2275,301.64,82,100,8.31,MH,1689871256
373,khorixas,-20.3667,14.9667,290.86,35,0,4.75,NA,1689871257
374,pacific grove,36.6177,-121.9166,285.21,96,100,4.47,US,1689871257
375,loma de cabrera,19.4333,-71.6,308.76,38,45,1.64,DO,1689871257
376,gilgit,35.9221,74.3087,297.72,82,100,1.47,PK,1689871257
377,carnarvon,-24.8667,113.6333,288.01,44,0,9.15,AU,1689871018
378,paramonga,-10.6667,-77.8333,295.14,68,38,3.96,PE,1689871257
379,mugia,43.1041,-9.2179,296.43,78,2,3.69,ES,1689871258
380,mitu,1.1983,-70.1733,301.0,79,14,0.57,CO,1689871258
381,nikol'sk,53.7189,46.0712,288.06,83,18,4.26,RU,1689871258
382,yallahs,17.8748,-76.5624,304.0,71,76,7.74,JM,1689871258
383,bubaque,11.2833,-15.8333,299.58,82,100,6.72,GW,1689871258
384,fuxin,42.0156,121.6589,298.4,65,79,1.46,CN,1689871258
385,gaiman,-43.2897,-65.4929,291.71,38,65,9.61,AR,1689871259
386,lambertville,41.7659,-83.628,301.73,71,40,4.12,US,1689871259
387,minas de marcona,-15.2119,-75.1103,291.64,57,28,4.05,PE,1689871259
388,mokopane,-24.1944,29.0097,284.55,75,49,3.88,ZA,1689871259
389,molina,-35.1167,-71.2833,288.36,66,100,2.06,CL,1689871259
390,novoaltaysk,53.3917,83.9363,292.82,96,75,1.82,RU,1689871260
391,bereeda,11.8704,51.0579,303.51,57,96,1.23,SO,1689871260
392,brookings,44.3114,-96.7984,295.51,70,40,6.17,US,1689871198
393,almeirim,-1.5233,-52.5817,306.33,45,4,2.16,BR,1689871261
394,murzuq,25.9155,13.9184,309.9,13,0,5.82,LY,1689871262
395,deqen,29.9618,90.7188,285.42,49,49,2.77,CN,1689871262
396,coron,11.9986,120.2043,298.74,90,100,0.74,PH,1689871262
397,kavaratti,10.5669,72.642,301.29,82,100,8.26,IN,1689871262
398,arraial do cabo,-22.9661,-42.0278,296.07,64,75,7.72,BR,1689871180
399,ocean city,39.2776,-74.5746,302.14,74,45,4.02,US,1689871263
400,bontang,0.1333,117.5,298.41,91,100,3.93,ID,1689871263
401,santana,-0.0583,-51.1817,305.25,66,40,5.66,BR,1689871263
402,mponela,-13.5319,33.7401,290.66,48,1,2.53,MW,1689871263
403,calvinia,-31.4707,19.776,280.01,51,1,10.41,ZA,1689871263
404,gargalianoi,37.0667,21.6333,305.01,53,0,2.49,GR,1689871264
405,nuuk,64.1835,-51.7216,282.49,100,75,1.54,GL,1689871264
406,taoudenni,22.6783,-3.9836,320.13,5,0,4.23,ML,1689871264
407,ust'-kut,56.7938,105.7672,287.03,77,4,0.89,RU,1689871264
408,ancud,-41.8697,-73.8203,284.67,90,73,8.84,CL,1689871264
409,tremonton,41.7119,-112.1655,300.93,48,0,2.24,US,1689871265
410,horta,38.5333,-28.6333,295.95,91,20,1.54,PT,1689871265
411,victorica,-36.2151,-65.4359,288.65,37,65,7.29,AR,1689871265
412,chiang kham,19.5233,100.3,296.76,96,93,0.82,TH,1689871265
413,caiaponia,-16.9567,-51.8103,305.17,21,3,5.62,BR,1689871265
414,tabou,4.423,-7.3528,299.02,83,100,5.5,CI,1689871266
415,asbe teferi,9.0833,40.8667,293.85,69,100,2.84,ET,1689871266
416,margherita,27.2833,95.6833,299.65,86,93,1.37,IN,1689871266
417,sungai penuh,-2.0833,101.3833,290.75,99,100,0.47,ID,1689871266
418,urubamba,-13.3047,-72.1158,290.65,34,0,1.52,PE,1689871266
419,biltine,14.5333,20.9167,306.37,36,67,4.63,TD,1689871266
420,maintirano,-18.0667,44.0167,297.02,78,0,5.85,MG,1689871267
421,coronel dorrego,-38.7187,-61.2873,288.52,41,78,8.95,AR,1689871267
422,videira,-27.0083,-51.1517,289.58,78,98,2.94,BR,1689870989
423,lorengau,-2.0226,147.2712,300.09,81,10,4.19,PG,1689871267
424,kuta,-8.7233,115.1723,298.15,83,40,3.6,ID,1689871267
425,orcopampa,-15.2661,-72.3417,289.11,19,0,4.08,PE,1689871267
426,zag,46.9441,99.165,287.93,54,53,1.93,MN,1689871268
427,opuwo,-18.0607,13.84,291.87,14,0,1.85,NA,1689871268
428,kawalu,-7.3817,108.2082,294.13,96,46,1.12,ID,1689871268
429,flying fish cove,-10.4217,105.6791,296.97,78,75,6.17,CX,1689871268
430,cidreira,-30.1811,-50.2056,290.59,80,100,7.52,BR,1689871268
431,lucea,18.451,-78.1736,304.18,68,69,9.67,JM,1689871268
432,kuching,1.55,110.3333,300.36,90,40,2.68,MY,1689871112
433,paka,4.6374,103.4368,297.11,100,100,0.0,MY,1689871269
434,thunder bay,48.4001,-89.3168,293.14,64,20,2.57,CA,1689871078
435,sisimiut,66.9395,-53.6735,284.06,85,95,2.2,GL,1689871269
436,berdigestyakh,62.0989,126.6992,283.94,97,100,1.89,RU,1689871269
437,sinabang,2.4803,96.3801,299.15,82,97,1.8,ID,1689871269
438,glace bay,46.1969,-59.957,300.87,76,75,5.14,CA,1689871270
439,las tablas,7.7667,-80.2833,304.14,68,58,6.46,PA,1689871270
440,fort st. john,56.2499,-120.8529,290.09,72,0,1.03,CA,1689871270
441,sao miguel do araguaia,-13.275,-50.1628,307.8,17,26,5.34,BR,1689871270
442,phalodi,27.1333,72.3667,308.8,46,64,4.4,IN,1689871270
443,umba,66.6871,34.3429,290.75,64,100,5.87,RU,1689871270
444,malabrigo,-29.3464,-59.9696,295.05,40,53,5.41,AR,1689871271
445,esmeraldas,-19.7625,-44.3139,297.32,51,64,6.55,BR,1689871271
446,gadzhiyevo,69.2551,33.3362,282.93,88,100,8.99,RU,1689871271
447,torquay,50.4638,-3.5143,293.86,61,98,1.34,GB,1689871271
448,redwood falls,44.5394,-95.1169,296.16,64,20,5.66,US,1689871271
449,alpinopolis,-20.8636,-46.3881,298.13,42,17,4.36,BR,1689871271
450,siparia,10.1333,-61.5,304.14,71,100,1.79,TT,1689871272
451,majene,-3.5403,118.9707,298.43,87,15,4.64,ID,1689871272
452,okahandja,-21.9833,16.9167,289.86,15,0,2.49,NA,1689871272
453,caleta de carquin,-11.0925,-77.6267,294.88,67,27,4.12,PE,1689871120
454,sidi akkacha,36.4647,1.3026,314.31,39,8,3.78,DZ,1689871272
455,kostomuksha,64.571,30.5767,286.42,98,100,1.1,RU,1689871273
456,munno para west,-34.6583,138.6716,282.85,94,7,2.68,AU,1689871273
457,nezhinka,51.7676,55.3694,294.24,52,40,3.0,RU,1689871273
458,juan l. lacaze,-34.4333,-57.4167,288.25,77,100,4.04,UY,1689871273
459,kaa-khem,51.6833,94.7333,293.86,43,69,2.92,RU,1689871273
460,buka,40.8108,69.1986,301.58,22,27,2.95,UZ,1689871274
461,yilan,24.757,121.753,301.13,99,100,0.91,TW,1689871274
462,sayansk,54.1088,102.1648,287.85,56,99,1.83,RU,1689871274
463,santa elena de uairen,4.6167,-61.1333,300.05,55,27,4.41,VE,1689871274
464,ratnagiri,16.9833,73.3,298.75,90,100,7.08,IN,1689871274
465,marcos juarez,-32.6978,-62.1067,292.57,43,29,6.79,AR,1689871274
466,conduaga,8.862,117.4893,299.35,86,100,1.52,PH,1689871275
467,abu zabad,12.35,29.25,302.65,53,17,3.28,SD,1689871275
468,aldan,58.6031,125.3894,282.78,97,100,1.11,RU,1689871275
469,ellsworth,44.5434,-68.4195,301.57,60,40,0.89,US,1689870994
470,manavalakurichi,8.1333,77.3,299.53,84,90,6.57,IN,1689871275
471,sal rei,16.1833,-22.9167,301.26,78,75,1.54,CV,1689871276
472,copala,16.65,-98.9833,306.09,51,34,3.22,MX,1689871276
473,al hufuf,25.3646,49.5653,315.34,6,0,3.6,SA,1689871276
474,boa vista,2.8197,-60.6733,304.14,58,40,2.06,BR,1689871276
475,fort mcmurray,56.7268,-111.381,292.92,77,0,2.06,CA,1689871276
476,lodwar,3.1191,35.5973,305.0,35,58,3.5,KE,1689871276
477,lerwick,60.1545,-1.1494,284.15,82,99,8.36,GB,1689871277
478,walvis bay,-22.9575,14.5053,286.28,77,5,1.08,NA,1689871277
479,smithers,54.7804,-127.1743,290.33,67,20,2.06,CA,1689871022
480,kavieng,-2.5744,150.7967,300.43,80,62,3.48,PG,1689871277
481,tando muhammad khan,25.123,68.5358,304.24,68,38,6.77,PK,1689871277
482,tosontsengel,48.7567,98.2839,284.03,83,47,1.51,MN,1689871277
483,pemangkat,1.1667,108.9667,299.43,84,100,2.9,ID,1689871278
484,codrington,-38.2667,141.9667,281.43,75,54,4.48,AU,1689871111
485,acarau,-2.8856,-40.12,304.06,49,0,8.03,BR,1689871033
486,magnitka,55.3475,59.6961,289.49,50,56,2.32,RU,1689871278
487,steszew,52.2837,16.7009,295.99,57,20,3.6,PL,1689871278
488,dawson creek,55.7666,-120.2362,297.76,72,20,0.0,CA,1689871278
489,illizi,26.4833,8.4667,313.04,9,0,8.82,DZ,1689871278
490,mirny,62.5353,113.9611,291.06,63,41,4.02,RU,1689871279
491,ulaangom,49.9811,92.0667,295.06,42,62,0.85,MN,1689871279
492,new norfolk,-42.7826,147.0587,279.66,96,57,1.36,AU,1689871279
493,troitsko-pechorsk,62.7084,56.1964,290.3,95,95,1.98,RU,1689871279
494,talara,-4.5772,-81.2719,300.57,65,0,8.75,PE,1689871279
495,mossel bay,-34.1831,22.146,284.11,68,26,8.64,ZA,1689871279
496,salinopolis,-0.6136,-47.3561,302.38,66,2,4.93,BR,1689871280
497,chegdomyn,51.1167,133.0167,292.2,87,95,0.66,RU,1689871280
498,pandan,14.0453,124.1694,300.16,85,100,2.33,PH,1689871280
499,mananjary,-21.2167,48.3333,294.41,87,1,1.9,MG,1689871280
500,arawa,-6.2132,155.5367,297.89,92,77,1.96,PG,1689871280
501,berbera,10.4396,45.0143,307.84,37,100,4.62,SO,1689871280
502,ta`u,-14.2336,-169.5144,299.44,79,100,9.79,AS,1689871281
503,retreat,38.8245,-85.8533,303.36,72,100,4.12,US,1689871281
504,jabat,7.75,168.9751,301.75,78,100,8.35,MH,1689871281
505,arkhangel'sk,64.5401,40.5433,293.25,82,74,4.47,RU,1689871281
506,khash,28.2211,61.2158,305.05,14,99,4.73,IR,1689871281
507,cooma,-36.2333,149.1333,279.03,81,77,1.69,AU,1689871282
508,kindu,-2.95,25.95,297.77,67,71,1.57,CD,1689871282
509,san nicolas,18.1725,120.5953,300.02,85,31,2.05,PH,1689871282
510,egersund,58.4513,5.9997,288.36,86,96,6.65,NO,1689871282
511,kegen,43.0197,79.2203,288.15,62,84,2.31,KZ,1689871283
512,bardai,11.65,7.2333,301.13,63,62,6.77,NG,1689871283
513,kannus,63.9,23.9,290.61,71,99,2.59,FI,1689871283
514,manicaragua,22.1494,-79.9736,305.4,57,77,3.64,CU,1689871284
515,alofi,-19.0595,-169.9187,296.09,68,97,4.12,NU,1689871284
516,tughyl,47.7252,84.2063,294.05,60,2,2.98,KZ,1689871284
517,shalqar,47.8333,59.6,298.96,39,53,4.24,KZ,1689871284
518,floro,61.5996,5.0328,285.19,94,75,2.06,NO,1689871284
519,orchard homes,46.8633,-114.0484,299.42,40,0,0.0,US,1689871285
520,cannonvale,-20.2833,148.7,293.81,81,36,3.21,AU,1689871285
521,huarmey,-10.0681,-78.1522,296.33,66,19,4.29,PE,1689871285
522,kuanda,56.3161,116.0806,282.15,89,32,0.74,RU,1689871285
523,palikir - national government center,6.9248,158.1611,298.56,94,100,0.0,FM,1689871286
524,luau,-10.7073,22.2247,297.69,23,6,2.11,AO,1689871286
525,lohja,60.2486,24.0653,292.81,51,73,3.77,FI,1689871286
526,lazaro cardenas,17.9583,-102.2,303.03,68,99,1.31,MX,1689871286
527,lagoa,39.05,-27.9833,292.69,92,100,4.99,PT,1689871287
528,boca do acre,-8.7522,-67.3978,306.6,34,43,1.94,BR,1689871287
529,vilyuysk,63.7553,121.6247,288.89,79,33,0.68,RU,1689871287
530,argayash,55.4888,60.8767,294.98,69,53,3.6,RU,1689871287
531,ishigaki,24.3448,124.1572,300.22,83,20,2.57,JP,1689871287
532,priozersk,61.0393,30.1291,293.76,61,99,4.72,RU,1689871288
533,kapit,2.0167,112.9333,296.55,99,100,0.5,MY,1689871288
534,urangan,-25.3,152.9,289.13,77,1,4.21,AU,1689871288
535,jacmel,18.2342,-72.5347,308.06,58,18,5.51,HT,1689871288
536,kapuskasing,49.4169,-82.4331,290.15,88,100,1.03,CA,1689871288
537,port alfred,-33.5906,26.891,285.75,54,63,5.35,ZA,1689871288
538,oyama,36.3,139.8,297.79,79,37,1.65,JP,1689871289
539,savanna-la-mar,18.219,-78.1332,304.22,55,74,4.78,JM,1689871289
540,kamaishi,39.2667,141.8833,292.76,94,82,0.6,JP,1689871289
541,alice springs,-23.7,133.8833,280.9,76,13,0.0,AU,1689871087
542,puerto baquerizo moreno,-0.9,-89.6,299.7,83,20,4.12,EC,1689871289
543,satipo,-11.2522,-74.6386,303.56,48,54,0.85,PE,1689871289
544,togur,58.3631,82.8265,290.74,93,100,1.83,RU,1689871290
545,la sarre,48.8002,-79.1996,296.11,48,96,2.34,CA,1689871221
546,oral,51.2333,51.3667,296.14,40,0,3.0,KZ,1689871290
547,la'ie,21.6477,-157.9253,299.13,83,88,1.34,US,1689871122
548,tianshui,34.5439,105.6897,290.47,79,52,1.69,CN,1689871290
549,kusa,55.3383,59.4406,289.58,78,57,2.27,RU,1689871290
550,whistler,50.1164,-122.9695,294.72,49,0,0.0,CA,1689871291
551,malmberget,67.1753,20.6549,285.46,82,100,4.63,SE,1689871291
552,seven pagodas,12.6264,80.1722,306.18,54,99,6.69,IN,1689871291
553,kashary,49.04,41.0056,294.6,54,87,2.39,RU,1689871291
554,sao bras de alportel,37.1531,-7.8875,302.31,50,0,9.26,PT,1689871291
555,weiser,44.251,-116.9693,305.55,29,0,0.45,US,1689871291
556,qax,41.4225,46.9242,298.7,59,0,2.81,AZ,1689871292
557,tikhvin,59.6451,33.5294,291.05,85,100,3.09,RU,1689871292
558,las heras,-46.5419,-68.9359,278.15,88,100,3.31,AR,1689871237
559,sheksna,59.21,38.5107,290.13,85,100,5.93,RU,1689871180
560,sorong,-0.8833,131.25,299.48,84,48,4.95,ID,1689871292
561,teguise,29.0605,-13.564,297.27,61,20,10.8,ES,1689871293
